name,canonical_id,entity_type,gender,outcome,locations,num_trial_appearances,is_super_witness,became_accused
Jennon femme Jean Jacquot Claude Estienne,,unknown,unknown,,[],1,False,False
Witch 147: B8667 no 9: Laurence femme George Jolbay de Ste Margaree,,unknown,unknown,,[],1,False,False
Demenge Angnevin,,unknown,unknown,,[],1,False,False
Mengeotte femme Girard Franceon du Mesnil,,unknown,unknown,,[],1,False,False
Jean Loys,,unknown,unknown,,[],1,False,False
"Catherine veuve Henry Claudon
Reputation 7 years.
(17) Marguitte veuve Jacques l",,unknown,unknown,,[],1,False,False
Jennon femme de Dieudonne Alix de Girecourt,,unknown,unknown,,[],1,False,False
Collas Moictrier,,unknown,unknown,,[],1,False,False
Annon femme Mengin Regnault le jeune,,unknown,unknown,,[],1,False,False
Françoise veuve Demenge Maillard,,unknown,unknown,,[],1,False,False
Claude Ferquel,,unknown,unknown,,[],1,False,False
Nicolas Gentilhomme bourgeois de St. Dié,,unknown,unknown,,[],1,False,False
Bonnen Petter,,unknown,unknown,,[],1,False,False
Demenge Marchand de la Warde de Saulcy,,unknown,unknown,,[],1,False,False
Claudon de Grand Pray,,unknown,unknown,,[],1,False,False
Pierratte fille Henry Colas,,unknown,unknown,,[],1,False,False
Estienne Haxaire,,unknown,unknown,,[],1,False,False
"B 8959 no 2; witch 322, Agnes femme Chrestofle Marcoussan, de St Nicolas",,unknown,unknown,,[],1,False,False
Jennon femme Florent Jacquemin,,unknown,unknown,,[],1,False,False
Jean Menusier,,unknown,unknown,,[],1,False,False
Fritsch Spoule,,unknown,unknown,,[],1,False,False
Collate veuve Anthoine Andreu,,unknown,unknown,,[],1,False,False
Mengeon Francois le Jeune,,unknown,unknown,,[],1,False,False
"B 8708 no 4: witch 265; Jean Marechal, ermite de l'ermitage de Boulain",,unknown,unknown,,[],1,False,False
Didie femme Aulbry Colin,,unknown,unknown,,[],1,False,False
Demenge Marchal jeune fils,,unknown,unknown,,[],1,False,False
B 8724 no 4. Witch 304,,unknown,unknown,,[],1,False,False
"Didielle femme Anthoine du Bru
Lost a pig in strange fashion 9 years earlier - a",,unknown,unknown,,[],1,False,False
Catherine femme à Claudon Mathieu de la Neuveville,,unknown,unknown,,[],1,False,False
Mengin Jenin,,unknown,unknown,,[],1,False,False
Claudon du Haut,,unknown,unknown,,[],1,False,False
B 8678 no 3; witch 170,,unknown,unknown,,[],1,False,False
Claudotte veuve Thiebauld Poirot,,unknown,unknown,,[],1,False,False
"B 8712 no 4; witch 275, Jehennon veuve Thomas Diez Thomas de Mazelay",,unknown,unknown,,[],1,False,False
B 7354; witch 124,,unknown,unknown,,[],1,False,False
"Mengeotte fille a la precedente
Deposition to same effect as mother.
3 December ",,unknown,unknown,,[],1,False,False
d'Anozel,,unknown,unknown,,[],1,False,False
Jehennon femme Jean Perrin de Girovillers-sous-Montfort,,unknown,unknown,,[],1,False,False
Babelon femme Demenge Barbouiller de Raon,,unknown,unknown,,[],1,False,False
Jacquat George,,unknown,unknown,,[],1,False,False
Demenge Perry de Saincte Margarée,,unknown,unknown,,[],1,False,False
B 8669 no 1; Witch 148,,unknown,unknown,,[],1,False,False
Didier François,,unknown,unknown,,[],1,False,False
Jean Galdrimey de l'Hoste du Bois,,unknown,unknown,,[],1,False,False
Marie femme Gabriel Ozelle,,unknown,unknown,,[],1,False,False
Blaisatte,,unknown,unknown,,[],1,False,False
Jennon femme a Demenge Reillemant,,unknown,unknown,,[],1,False,False
Mengeotte Vassart de Haréville,,unknown,unknown,,[],1,False,False
Mengeon Moullot de St Remy,,unknown,unknown,,[],1,False,False
"B 3323 no 9; Witch 033, Jennon fille feu le Petit Poirson, de Leintrey",,unknown,unknown,,[],1,False,False
"Missing
(20) Jean Colas Didier Cherrier de St. Remy",,unknown,unknown,,[],1,False,False
du Bourget d'Amance,,unknown,unknown,,[],1,False,False
Chrestienne femme Alixy Domballe paticier de Rozieres,,unknown,unknown,,[],1,False,False
Claude Dieudenon,,unknown,unknown,,[],1,False,False
Magdelaine femme Colas Cointzelin,,unknown,unknown,,[],1,False,False
Honnorable homme Jean Charpentier mercier de St Nicolas,,unknown,unknown,,[],1,False,False
Didier Mareschal,,unknown,unknown,,[],1,False,False
B 7137 no 3; witch 117,,unknown,unknown,,[],1,False,False
Berkerhanns,,unknown,unknown,,[],1,False,False
"B 8719 no 2; witch 291, Jennon femme Jean Jacquot Etienne du Menil",,unknown,unknown,,[],1,False,False
Jean Charbonatte,,unknown,unknown,,[],1,False,False
Mengin Finel,,unknown,unknown,,[],1,False,False
Zabel femme du precedent,,unknown,unknown,,[],1,False,False
Idoul Jannel de St Blaise,,unknown,unknown,,[],1,False,False
"Witch 158: B8677 no 4, Meline veuve Martin Gentilhomme de St Dié",,unknown,unknown,,[],1,False,False
Claudon Jean Claude,,unknown,unknown,,[],1,False,False
Jenatte femme Didier Ganat de la Neufville,,unknown,unknown,,[],1,False,False
Nicolas fils Thomas Jean Thomas de la Voeuvre,,unknown,unknown,,[],1,False,False
Nicolas Forgeot,,unknown,unknown,,[],1,False,False
Mongeon Bresson,,unknown,unknown,,[],1,False,False
Jehenne femme Nicolas Saulnier,,unknown,unknown,,[],1,False,False
Alix femme de Jean Becquol de Dignonville,,unknown,unknown,,[],1,False,False
Jean Baulche,,unknown,unknown,,[],1,False,False
Margueritte femme à Claudon Didellot de St. Prancher,,unknown,unknown,,[],1,False,False
"Honn. Homme
Long reputation of Dieudonnée. 3 weeks before her son and the daught",,unknown,unknown,,[],1,False,False
Jeannon Gatties,,unknown,unknown,,[],1,False,False
Mengeon Philippe,,unknown,unknown,,[],1,False,False
femme Humbert Waulthier,,unknown,unknown,,[],1,False,False
Jennon fille Claudon Jean Perrin,,unknown,unknown,,[],1,False,False
femme Didier Galay,,unknown,unknown,,[],1,False,False
"B 7354; witch 124, Barbe veuve Mengin Remicourt, de Vandeuvre",,unknown,unknown,,[],1,False,False
Francoise femme Mengeon Jean Jacat du Void de Belmont,,unknown,unknown,,[],1,False,False
Francois Charier,,unknown,unknown,,[],1,False,False
Isabelle,,unknown,unknown,,[],1,False,False
Nicolas Remy,,unknown,unknown,,[],1,False,False
Demenge Barbonnille,,unknown,unknown,,[],1,False,False
Witch 283; B 8715 no 6,,unknown,unknown,,[],1,False,False
despite,,unknown,unknown,,[],1,False,False
Claudatte femme Jean Henry,,unknown,unknown,,[],1,False,False
Didier,,unknown,unknown,,[],1,False,False
Toussaincts Licaire de St. Prancher,,unknown,unknown,,[],1,False,False
Marguerite femme Vincenot de la Rue,,unknown,unknown,,[],1,False,False
Jean Claude Cunin,,unknown,unknown,,[],1,False,False
Jean Alix,,unknown,unknown,,[],1,False,False
Jehennon femme Claude Mathis de Fouchifol,,unknown,unknown,,[],1,False,False
"B 8682 no 4; witch 182, Georgeatte fille Jean Pelisson, de Moriviller",,unknown,unknown,,[],1,False,False
Colas Graniere,,unknown,unknown,,[],1,False,False
Mongeatte femme Claude Tendon,,unknown,unknown,,[],1,False,False
Jehan Reulemant,,unknown,unknown,,[],1,False,False
Margueritte femme Estienne Noiselle,,unknown,unknown,,[],1,False,False
Bastien Claudon,,unknown,unknown,,[],1,False,False
Mengeon Moullat,,unknown,unknown,,[],1,False,False
Honneste homme Claude le Clerc,,unknown,unknown,,[],1,False,False
Zabey femme Dieudenon Claude,,unknown,unknown,,[],1,False,False
Marie femme Claude Hidoulf,,unknown,unknown,,[],1,False,False
Laurence femme Claudel Holbin,,unknown,unknown,,[],1,False,False
B 5327 no 1; witch 096,,unknown,unknown,,[],1,False,False
"B 3323 no 8; witch 032, Noel Purel (dit le Petit Noel), de Blemerey",,unknown,unknown,,[],1,False,False
Jenotte femme Jean Sterbey de la Grandefosse,,unknown,unknown,,[],1,False,False
"B 8724 no 1; witch 301, Humbert Marchal de Coincourt",,unknown,unknown,,[],1,False,False
Bastienne femme George Guerin,,unknown,unknown,,[],1,False,False
Benite femme du precedent (licencée de luy),,unknown,unknown,,[],1,False,False
Colin Housson,,unknown,unknown,,[],1,False,False
"B 8667 No 2 Witch 140, Catherine Malremmeix",,unknown,unknown,,[],1,False,False
Marie femme Claudon Charier,,unknown,unknown,,[],1,False,False
Honn. homme Colin Symon,,unknown,unknown,,[],1,False,False
B 8986 no 1; witch 329,,unknown,unknown,,[],1,False,False
Jehennon femme à Jean Didier l’hoste de Sainte Margerée,,unknown,unknown,,[],1,False,False
Jehan Cabled,,unknown,unknown,,[],1,False,False
Barbe veuve Nicolas Selamont,,unknown,unknown,,[],1,False,False
"B 7118; witch 110, Jennon Petit Didier, d'Haréville",,unknown,unknown,,[],1,False,False
Claude Demenge Mengin de ?,,unknown,unknown,,[],1,False,False
Anthoine Menzier,,unknown,unknown,,[],1,False,False
Dieudonné Demenge,,unknown,unknown,,[],1,False,False
"Vosges G 707 no 2; witch 337, Catherine veuve Jean Diez, de la Bolle",,unknown,unknown,,[],1,False,False
"B 3323 no 4; witch 028, Marguerite Jobarde, veuve Demenge Vaultrin, de Leintrey",,unknown,unknown,,[],1,False,False
Jean de la Ruelle de Saint Remy,,unknown,unknown,,[],1,False,False
"Missing
(15) Jennon femme a Jean Henry de la Salle",,unknown,unknown,,[],1,False,False
Edelynne veuve Claudin Fedoiart de Fontenay,,unknown,unknown,,[],1,False,False
Jehenne femme Claudon le Clerc,,unknown,unknown,,[],1,False,False
Mengeon Jacquot Ferry,,unknown,unknown,,[],1,False,False
Blaisotte femme Henryat Mathieu le jeune,,unknown,unknown,,[],1,False,False
Demenge Mongeat Vergier,,unknown,unknown,,[],1,False,False
Jean Barbe,,unknown,unknown,,[],1,False,False
Jennon femme Claude Mengin de Fouchifol (commune de,,unknown,unknown,,[],1,False,False
"B 8673 no 2; witch 153, Jehennon femme Jean Perrin de Girovillers-sous-Montfort",,unknown,unknown,,[],1,False,False
Thierry Jean Thierry,,unknown,unknown,,[],1,False,False
Nicolas Mongeat de la Warde de Saulcy,,unknown,unknown,,[],1,False,False
Claudon Talleron laboureur de St. Prancher,,unknown,unknown,,[],1,False,False
"B 5344 no 2; witch 099, Mayette femme Dietrich Gaste de Wirming",,unknown,unknown,,[],1,False,False
Mengette femme Michiel Demenge Michiel,,unknown,unknown,,[],1,False,False
Estienne fils Jean Haxart,,unknown,unknown,,[],1,False,False
Jehennon veuve Pieron Belmont,,unknown,unknown,,[],1,False,False
Babellon,,unknown,unknown,,[],1,False,False
Jean Valtin,,unknown,unknown,,[],1,False,False
Claude Mathis,,unknown,unknown,,[],1,False,False
Nicolas Hanna de Dompierre (previous maire),,unknown,unknown,,[],1,False,False
Jean Tourneur,,unknown,unknown,,[],1,False,False
Margueritte Martin femme Demenge Cuning,,unknown,unknown,,[],1,False,False
Colas Claudon Grivelz,,unknown,unknown,,[],1,False,False
Mengeon Girard,,unknown,unknown,,[],1,False,False
Pierron Hermemant,,unknown,unknown,,[],1,False,False
living at Gondrexon,,unknown,unknown,,[],1,False,False
Anthoine Cherier,,unknown,unknown,,[],1,False,False
Barbon fille Demenge du Viller,,unknown,unknown,,[],1,False,False
Claudon Francois,,unknown,unknown,,[],1,False,False
Claudon Villermin,,unknown,unknown,,[],1,False,False
Jean Gros Demenge,,unknown,unknown,,[],1,False,False
"B 8717 no 3; witch 286, Catherine femme Benoist Mathieu de la Grandfosse",,unknown,unknown,,[],1,False,False
Demenge Grand Didier,,unknown,unknown,,[],1,False,False
Demenge Romary,,unknown,unknown,,[],1,False,False
of Brehimont,,unknown,unknown,,[],1,False,False
Catherine femme Colas Petit Didier d'Avould,,unknown,unknown,,[],1,False,False
Colas fils du precedent,,unknown,unknown,,[],1,False,False
Claude Martez (husband of above),,unknown,unknown,,[],1,False,False
Georgeon Prevost d'Aidoile,,unknown,unknown,,[],1,False,False
Nicolas Crousier,,unknown,unknown,,[],1,False,False
Marguerite femme Bertremin Jacquel mercier bourgeois a Bruyeres,,unknown,unknown,,[],1,False,False
Nicolas fils de feu Mathieu la Breuche,,unknown,unknown,,[],1,False,False
Bastienne veuve Jean Mathieu,,unknown,unknown,,[],1,False,False
Luc Reise,,unknown,unknown,,[],1,False,False
Nicolas Monginet,,unknown,unknown,,[],1,False,False
Colas Claudon Petit Jean Louys,,unknown,unknown,,[],1,False,False
Mengeon Bouray,,unknown,unknown,,[],1,False,False
Marguitte femme Didier Baudrot,,unknown,unknown,,[],1,False,False
Engel femme au Schouller,,unknown,unknown,,[],1,False,False
Jean Wagnaire,,unknown,unknown,,[],1,False,False
Jennon veuve Poirson Henry,,unknown,unknown,,[],1,False,False
Hublotte,,unknown,unknown,,[],1,False,False
Janotte,,unknown,unknown,,[],1,False,False
Hellony femme Pierron Demenge Gerard,,unknown,unknown,,[],1,False,False
Colas Gagaire de La Bolle,,unknown,unknown,,[],1,False,False
Jean Saffrois,,unknown,unknown,,[],1,False,False
Jehenne veuve Honn homme Claude Brabant,,unknown,unknown,,[],1,False,False
Le maire Claude le Bailly de Sainct Margarée,,unknown,unknown,,[],1,False,False
Mengeotte femme Pierat Jean Pierat de Develline,,unknown,unknown,,[],1,False,False
Pierre Charpentier,,unknown,unknown,,[],1,False,False
Jennon femme Jean de Sombois de l'Hermitage des Dames,,unknown,unknown,,[],1,False,False
Catherine femme Hanso Mandra,,unknown,unknown,,[],1,False,False
Dieudonnée veuve Jean Vannier,,unknown,unknown,,[],1,False,False
Demenge Collenot,,unknown,unknown,,[],1,False,False
Colas Perry,,unknown,unknown,,[],1,False,False
Claudin Thomas huillier de St Nicolas,,unknown,unknown,,[],1,False,False
Petroniere,,unknown,unknown,,[],1,False,False
Claudon femme Laurent Bassin de Haraucourt,,unknown,unknown,,[],1,False,False
Dieudenon Claude,,unknown,unknown,,[],1,False,False
Mongeatte,,unknown,unknown,,[],1,False,False
Mengeon femme du precedent,,unknown,unknown,,[],1,False,False
Jean Marchal le jeune,,unknown,unknown,,[],1,False,False
"B 9554 no 3; witch 333, Jeanne femme Alois Humbert du Grand Rombach",,unknown,unknown,,[],1,False,False
Curien,,unknown,unknown,,[],1,False,False
Jean Joliat de Sainte Croix,,unknown,unknown,,[],1,False,False
Colas Burquey,,unknown,unknown,,[],1,False,False
Jean Anthoine Maillot,,unknown,unknown,,[],1,False,False
Jehenne femme Demenge Conrard (sister of previous witness),,unknown,unknown,,[],1,False,False
Dedie femme Nicolas Liebault,,unknown,unknown,,[],1,False,False
Catherine femme Jean de St Pierre,,unknown,unknown,,[],1,False,False
Jennon femme Nicolas Colin,,unknown,unknown,,[],1,False,False
"B 8687 no 10; witch 208, Mengeon Claude Perrin de Brehimont",,unknown,unknown,,[],1,False,False
Colas Bataille,,unknown,unknown,,[],1,False,False
Jehenne femme Didier Bregeat,,unknown,unknown,,[],1,False,False
Zabel femme Bresson Jeandel,,unknown,unknown,,[],1,False,False
Idatte femme de Jean Bourcy de Charmes,,unknown,unknown,,[],1,False,False
Jean Raville,,unknown,unknown,,[],1,False,False
her sister,,unknown,unknown,,[],1,False,False
Marguerite femme Nicolas Bigly de St Nicolas,,unknown,unknown,,[],1,False,False
Claude Colas le Rouyer d'Entre-deux-Eaux,,unknown,unknown,,[],1,False,False
Nicolas Claudert de Charmes,,unknown,unknown,,[],1,False,False
Mengeatte femme Urbain Sagaire,,unknown,unknown,,[],1,False,False
Demenge le Comte dit Evron,,unknown,unknown,,[],1,False,False
Jean Cunelier,,unknown,unknown,,[],1,False,False
Gerard Demenge,,unknown,unknown,,[],1,False,False
Jean Colin,,unknown,unknown,,[],1,False,False
Jean Bocquel,,unknown,unknown,,[],1,False,False
de la Neuveville les Raon,,unknown,unknown,,[],1,False,False
Jean Trexon,,unknown,unknown,,[],1,False,False
Jeanne femme Jean Villemin bouchier de Raon,,unknown,unknown,,[],1,False,False
Demengeon Claude Girard,,unknown,unknown,,[],1,False,False
B 8712 no 2; witch 273,,unknown,unknown,,[],1,False,False
"B 8682 no 7; witch 185, Agathe femme Colas Jobay du Faing",,unknown,unknown,,[],1,False,False
Claudon le Comte,,unknown,unknown,,[],1,False,False
Barbion Garat veuve de Colas Graniere de Bainville,,unknown,unknown,,[],1,False,False
Anthoine Tixerant de St Nicolas,,unknown,unknown,,[],1,False,False
Claudatte fille Jacquat Adam,,unknown,unknown,,[],1,False,False
Nicolas Gegoult hostellier de la Neufville,,unknown,unknown,,[],1,False,False
Urbain Jean Colin de Reillon,,unknown,unknown,,[],1,False,False
Nicolas Ozele de Cugniécourt,,unknown,unknown,,[],1,False,False
Nicolas Grillat,,unknown,unknown,,[],1,False,False
Catherine femme Nicolas Villaume,,unknown,unknown,,[],1,False,False
Marguerite veuve de Demengeon Blaise Olry de Xennenay,,unknown,unknown,,[],1,False,False
Claudon Crounesier dit le Grand Claudon de Domjevin,,unknown,unknown,,[],1,False,False
Nicolle femme Bastien Pieresson de Bathelemont,,unknown,unknown,,[],1,False,False
Jean la Gaulde de Dompierre,,unknown,unknown,,[],1,False,False
B 2583 no 1; witch 015,,unknown,unknown,,[],1,False,False
Nicolas Lyenal,,unknown,unknown,,[],1,False,False
Toussaint Thierry,,unknown,unknown,,[],1,False,False
Jean Claude Colin de Habeaurupt,,unknown,unknown,,[],1,False,False
Margueritte femme Niclaus Baller,,unknown,unknown,,[],1,False,False
Anthoine Petit,,unknown,unknown,,[],1,False,False
Mengeon Francois femme Nicolas Chardin de Condé,,unknown,unknown,,[],1,False,False
Catherine femme Joseph Charpentier,,unknown,unknown,,[],1,False,False
Soulatte femme a Claudon Valtin le vieux,,unknown,unknown,,[],1,False,False
Claude Bracconnier,,unknown,unknown,,[],1,False,False
David Durand,,unknown,unknown,,[],1,False,False
Babon,,unknown,unknown,,[],1,False,False
Claudette Clauchepied d'Epinal,,unknown,unknown,,[],1,False,False
Didier Simon de Mandray,,unknown,unknown,,[],1,False,False
du Viel Marché,,unknown,unknown,,[],1,False,False
Jehennon femme Demenge Phelice,,unknown,unknown,,[],1,False,False
Colas Finance le Vieux d'Anould,,unknown,unknown,,[],1,False,False
Jean de Sombois de l'Hermitage des Dames,,unknown,unknown,,[],1,False,False
Jeannon femme Jean Graniere le jeune de Ste Croix,,unknown,unknown,,[],1,False,False
"B 3335 no 3; witch 045, Babillon Cherier de Blamont",,unknown,unknown,,[],1,False,False
Jean du Pont,,unknown,unknown,,[],1,False,False
Clement Cheneviere de la Bolle,,unknown,unknown,,[],1,False,False
Mengeotte femme Didier Pougnant de Rozieres,,unknown,unknown,,[],1,False,False
Didier Lhuilier,,unknown,unknown,,[],1,False,False
Vallentin Gerard,,unknown,unknown,,[],1,False,False
Guillaume Thomas,,unknown,unknown,,[],1,False,False
Claudon Jean Claude de la Chapelle,,unknown,unknown,,[],1,False,False
Nicolas Vernier,,unknown,unknown,,[],1,False,False
Jannotte,,unknown,unknown,,[],1,False,False
Idoult Charpentier,,unknown,unknown,,[],1,False,False
Claudatte veuve Jean Henri de Lubine,,unknown,unknown,,[],1,False,False
Barthelemy Jacques,,unknown,unknown,,[],1,False,False
Claudatte femme Claudon Jean Claudon du Vivier,,unknown,unknown,,[],1,False,False
Bastienne femme Colas Moictrier de Raon,,unknown,unknown,,[],1,False,False
Gabriel fils Demenge Piernille,,unknown,unknown,,[],1,False,False
Mayette,,unknown,unknown,,[],1,False,False
Claudatte George femme Nicolas Marchal,,unknown,unknown,,[],1,False,False
Mongeotte femme Joseph Claudel Dirhay,,unknown,unknown,,[],1,False,False
Collotte veuve Chrestaille Potier de Raon,,unknown,unknown,,[],1,False,False
Zabey femme Dieudenon,,unknown,unknown,,[],1,False,False
Jennon femme Claudon Ferry de St Remy,,unknown,unknown,,[],1,False,False
Jehennon femme Claudon George de Saincte Margarée,,unknown,unknown,,[],1,False,False
Nicolas Godot de Domjevin,,unknown,unknown,,[],1,False,False
Jean Claude Noel,,unknown,unknown,,[],1,False,False
Didier Claudon Noel de Nompatelize,,unknown,unknown,,[],1,False,False
Demenge Thiery,,unknown,unknown,,[],1,False,False
Symonette,,unknown,unknown,,[],1,False,False
Jennon femme Laurent Jean Mengenot de La Vacherie,,unknown,unknown,,[],1,False,False
Gerard Godat,,unknown,unknown,,[],1,False,False
Bastien Hanna de Dompierre,,unknown,unknown,,[],1,False,False
Jean Denys,,unknown,unknown,,[],1,False,False
Nicolas Robinet bourgeois de St Dié,,unknown,unknown,,[],1,False,False
Claude Aulbry,,unknown,unknown,,[],1,False,False
Nicolas Laurent de Raon,,unknown,unknown,,[],1,False,False
Le maire Jean Serainville,,unknown,unknown,,[],1,False,False
Jean Paticier du Vieux Marché,,unknown,unknown,,[],1,False,False
Jacquot de la Ruelle,,unknown,unknown,,[],1,False,False
Nicolas Selamont,,unknown,unknown,,[],1,False,False
Claudatte femme Colas Henry de l'Hoste du Bois,,unknown,unknown,,[],1,False,False
Claudotte femme de Nicolas Boudart de Xennenay,,unknown,unknown,,[],1,False,False
Benite,,unknown,unknown,,[],1,False,False
Catherine femme Nicolas des Escus,,unknown,unknown,,[],1,False,False
"B 8707 no 8; witch 260, Jennon veuve Colas Ydoulx, de Nompatelize",,unknown,unknown,,[],1,False,False
Mengeatte femme Estienne Jean Perrin de Brehimont,,unknown,unknown,,[],1,False,False
Catherine femme Mengeon Jean Arnoulx,,unknown,unknown,,[],1,False,False
Mengeon Richier,,unknown,unknown,,[],1,False,False
B 3323 no 8; witch 032,,unknown,unknown,,[],1,False,False
Nicolas Barthremin le jeune,,unknown,unknown,,[],1,False,False
Colin Chanal,,unknown,unknown,,[],1,False,False
Jean Quezel de Mouriviller,,unknown,unknown,,[],1,False,False
Barbeline femme Claudon Houel de Bruyeres,,unknown,unknown,,[],1,False,False
Jennatte femme du precedent,,unknown,unknown,,[],1,False,False
de Fouchy,,unknown,unknown,,[],1,False,False
B 8669 no 4; witch 151,,unknown,unknown,,[],1,False,False
Mongeatte femme Colas Labbé,,unknown,unknown,,[],1,False,False
Nicolas fils de la precedente,,unknown,unknown,,[],1,False,False
Chrestien Brabans,,unknown,unknown,,[],1,False,False
Zabel veuve Jean du Prey,,unknown,unknown,,[],1,False,False
Nicolas Jean,,unknown,unknown,,[],1,False,False
Claude Anthoine,,unknown,unknown,,[],1,False,False
Mengeon Wanier,,unknown,unknown,,[],1,False,False
Mengin Jean Claudon,,unknown,unknown,,[],1,False,False
Ragonne,,unknown,unknown,,[],1,False,False
Claudon la Blanche,,unknown,unknown,,[],1,False,False
Pierson Claudon Nicolle de Domjevin,,unknown,unknown,,[],1,False,False
Jean de Sainct Genay,,unknown,unknown,,[],1,False,False
"Nicolas Napuel de Brouvelieures. c. 36
Told how after execution of Georgette a s",,unknown,unknown,,[],1,False,False
Aulbry Aulbry,,unknown,unknown,,[],1,False,False
B 3792 no 3; witch 064,,unknown,unknown,,[],1,False,False
Clemence femme honn homme Bastien Fournay,,unknown,unknown,,[],1,False,False
B 8735 no 2; witch 310,,unknown,unknown,,[],1,False,False
Claudate femme de Claudon Chabay de Dompierre,,unknown,unknown,,[],1,False,False
Valtin Claudon,,unknown,unknown,,[],1,False,False
Marion femme a Jean Dallegotte de Bonipaire,,unknown,unknown,,[],1,False,False
Nicolas Cordier,,unknown,unknown,,[],1,False,False
Mengeon Thiaville,,unknown,unknown,,[],1,False,False
Mengeon Roffart de Brouvelieures,,unknown,unknown,,[],1,False,False
Claudon François,,unknown,unknown,,[],1,False,False
B 4093 (1) Witch 072,,unknown,unknown,,[],1,False,False
Mengeon Genin,,unknown,unknown,,[],1,False,False
"Jacques femme Jean Chopot
Also added to previous deposition more details about w",,unknown,unknown,,[],1,False,False
Dieudonnée femme Toussaint Jalley de Mazelay,,unknown,unknown,,[],1,False,False
Demenge Toussainct Colin Michiel,,unknown,unknown,,[],1,False,False
Marie Demenge Jean Priay femme du precedant,,unknown,unknown,,[],1,False,False
Le maire Demenge Guenare de la Neufville,,unknown,unknown,,[],1,False,False
Catherine femme Zacharie Colin,,unknown,unknown,,[],1,False,False
Jehenne veuve Jean Colas de Domjevin,,unknown,unknown,,[],1,False,False
B 8707 no 9; witch 261,,unknown,unknown,,[],1,False,False
Remy Martin,,unknown,unknown,,[],1,False,False
Nicolas Xallay,,unknown,unknown,,[],1,False,False
Jean Dounould,,unknown,unknown,,[],1,False,False
Francoise veuve Francois Pourat manouvrier de St Nicolas,,unknown,unknown,,[],1,False,False
Claudatte femme du precedent,,unknown,unknown,,[],1,False,False
Jehennon femme Colas Danal de Gondrexon,,unknown,unknown,,[],1,False,False
Margueritte femme Durand Demenge Durand,,unknown,unknown,,[],1,False,False
Henry Finance le jeune de Mandray,,unknown,unknown,,[],1,False,False
"Barbelline femme Jean Claudel
Death of someone to whom she had given bread",,unknown,unknown,,[],1,False,False
Jacotte veuve Claudon Goudat de Bathelemont,,unknown,unknown,,[],1,False,False
Claudon Villermin d'Einville,,unknown,unknown,,[],1,False,False
Barbe veuve Jean de la Fraisse de Ste Marie,,unknown,unknown,,[],1,False,False
Didier Malgray d'Einville,,unknown,unknown,,[],1,False,False
Senelle,,unknown,unknown,,[],1,False,False
Blamed Dieudonée for death of first wife,,unknown,unknown,,[],1,False,False
Claude Brabant,,unknown,unknown,,[],1,False,False
du Vieux Marché,,unknown,unknown,,[],1,False,False
Colas Bertrand,,unknown,unknown,,[],1,False,False
"B 2521 no 1; Witch 013, Jacotte femme Nicolas François Raon de Xennenay",,unknown,unknown,,[],1,False,False
Cuguin Maillard,,unknown,unknown,,[],1,False,False
Nesso femme George,,unknown,unknown,,[],1,False,False
"B 3804 no 1; Witch 066, Nicolas Adam de Dompierre",,unknown,unknown,,[],1,False,False
George Jean Durant,,unknown,unknown,,[],1,False,False
Mengin Bernard,,unknown,unknown,,[],1,False,False
Bastienne femme Didier Regnaudin drappier de St Nicolas,,unknown,unknown,,[],1,False,False
Didier Guillemotte,,unknown,unknown,,[],1,False,False
Colas Mathiot de la Neufville,,unknown,unknown,,[],1,False,False
Thomasse femme Jean Poirot,,unknown,unknown,,[],1,False,False
"B 8721 no 1. Witch 293, Dieudonnée femme Toussaint Jalley de Mazelay, 20 March -",,unknown,unknown,,[],1,False,False
Claude Bras de Fer,,unknown,unknown,,[],1,False,False
Le maire Jean Dediat,,unknown,unknown,,[],1,False,False
Zabel femme Mengeon Gillat,,unknown,unknown,,[],1,False,False
Demenge Foelix,,unknown,unknown,,[],1,False,False
Arbin Beustal,,unknown,unknown,,[],1,False,False
B 4569 no 1 Witch 088,,unknown,unknown,,[],1,False,False
Jean Cachette de Flin,,unknown,unknown,,[],1,False,False
Martin Villemin,,unknown,unknown,,[],1,False,False
Moritz,,unknown,unknown,,[],1,False,False
Ydoulx Grand,,unknown,unknown,,[],1,False,False
Jennon femme à Jean Marron de St Remy,,unknown,unknown,,[],1,False,False
Germaine,,unknown,unknown,,[],1,False,False
Estienne,,unknown,unknown,,[],1,False,False
B 9554 no 2; witch 332,,unknown,unknown,,[],1,False,False
Colatte femme Colas Henry Valdeliepvre,,unknown,unknown,,[],1,False,False
Claudon Hermemant alias Massenel,,unknown,unknown,,[],1,False,False
Humbert Moictrier,,unknown,unknown,,[],1,False,False
Mathillon,,unknown,unknown,,[],1,False,False
Nicolas Batillot,,unknown,unknown,,[],1,False,False
Mathieu Mathieu,,unknown,unknown,,[],1,False,False
Claudon Chastellain,,unknown,unknown,,[],1,False,False
Anthoine Robert de Moyenmoutier,,unknown,unknown,,[],1,False,False
Honnble Bastien,,unknown,unknown,,[],1,False,False
Mathiatte veuve Dion François Gaixotte,,unknown,unknown,,[],1,False,False
Bastien Clement,,unknown,unknown,,[],1,False,False
Poirson Poirson,,unknown,unknown,,[],1,False,False
Beniste femme Andreu Pieron,,unknown,unknown,,[],1,False,False
Colas Charey,,unknown,unknown,,[],1,False,False
Barbeline femme Dieudonné Jean Demenge de Coinches,,unknown,unknown,,[],1,False,False
Idion veuve Jean Menusier,,unknown,unknown,,[],1,False,False
